rank,regionId,name,pixels
34798,114312,Pinar del Río #11,138006
34799,116873,George Town #3,138001
34800,233928,Hobart #5970,137997
34801,126367,Miri #9,137981
34802,14868,Anchorage #1615,137973
34803,106226,Safi #30,137971
34804,223281,Waitangi #6685,137966
34805,142683,Port Mathurin #79,137949
34806,85627,Winnipeg #817,137942
34807,59513,Winnipeg #154,137933
34808,163279,Geelong #19,137926
34809,169270,East London #273,137919
34810,112567,Naha #24,137910
34811,137710,Lata #34,137909
34812,56657,Nar'yan-Mar #2498,137888
34813,121598,Ouagadougou #1,137872
34814,191798,Port Elizabeth #985,137856
34815,160077,Tôlanaro #225,137848
34816,18602,Aasiaat #481,137838
34817,148378,Perth #71,137823
34818,93561,Karamay #30,137817
34819,41866,Norilsk #3998,137792
34820,23584,Anchorage #2562,137785
34821,35017,Ilulissat #2058,137782
34822,73407,Qaqortoq #438,137775
34823,52068,Salekhard #2110,137773
34824,80451,Juneau #227,137763
34825,148356,West Island #679,137759
34826,98689,Turpan #36,137756
34827,100170,Baku #23,137737
34828,112982,Muscat #10,137732
34829,41156,Ilulissat #2377,137725
34830,58456,Yellowknife #5496,137722
34831,148323,Port Mathurin #393,137722
34832,95460,Ponta Delgada #394,137711
34833,198071,Hobart #2549,137706
34834,74272,Anchorage #7943,137705
34835,31012,Longyearbyen #2303,137687
34836,116154,Naha #75,137685
34837,91071,Khabarovsk #24,137674
34838,161969,Mar del Plata #33,137672
34839,33062,Vadsø #747,137667
34840,134607,Madang #11,137655
34841,131622,Uturoa #19,137649
34842,198070,Hobart #2548,137649
34843,36698,Salekhard #1477,137631
34844,171168,Comodoro Rivadavia #86,137614
34845,227477,Ushuaia #2822,137601
34846,132811,Fortaleza #125,137594
34847,209771,Port-aux-Français #7836,137558
34848,74416,Nuuk #201,137553
34849,66388,Ukhta #14,137515
34850,136631,Lospalos #6,137508
34851,223519,Somerset West #2262,137508
34852,146046,Callao #124,137497
34853,86896,Pavlodar #49,137490
34854,56946,Yellowknife #5396,137487
34855,150659,Ica #209,137467
34856,59279,Norilsk #5236,137458
34857,130469,Samarinda #2,137455
34858,210040,Punta Arenas #3597,137452
34859,252984,Waitangi #10476,137452
34860,14856,Anchorage #1603,137444
34861,135343,Itaituba #19,137425
34862,178858,Stanley #462,137396
34863,92492,Atyrau #32,137374
34864,211089,Ushuaia #1568,137363
34865,175283,Stanley #316,137359
34866,149152,Salta #1,137326
34867,189432,Dunedin #439,137319
34868,25887,Longyearbyen #1951,137306
34869,137109,Pelabuhanratu #2,137292
34870,89769,Sydney #56,137262
34871,76348,Whitehorse #3339,137250
34872,89754,Saguenay #267,137248
34873,108983,Kagoshima #20,137227
34874,206776,Hobart #3355,137227
34875,119887,La Paz #278,137222
34876,16422,Anchorage #1798,137220
34877,87500,Yuzhno-Sakhalinsk #50,137220
34878,106693,Ponta Delgada #998,137203
34879,202306,Adamstown #6104,137203
34880,98825,Honolulu #288,137199
34881,85651,Gatineau #1,137193
34882,148364,West Island #687,137184
34883,11589,Nar'yan-Mar #521,137183
34884,52613,Norilsk #4804,137176
34885,164927,Adamstown #2640,137150
34886,155054,Perth #599,137146
34887,115627,Kaohsiung #12,137121
34888,148898,Perth #108,137114
34889,163592,Cape Town #516,137113
34890,149308,Toliara #39,137109
34891,164411,Adamstown #2576,137099
34892,148309,Souillac #11,137087
34893,22769,Olonkinbyen #1331,137070
34894,107164,Hamilton #261,137061
34895,19094,Iqaluit #1386,137041
34896,97096,Sumqayıt #1,137034
34897,123308,Iloilo #4,137021
34898,148322,Port Mathurin #392,137020
34899,70153,Anchorage #7488,137009
34900,246809,Waitangi #9645,137006
34901,107523,Honolulu #1180,136970
34902,80130,Aberdeen #105,136945
34903,103436,Honolulu #751,136939
34904,135412,Georgetown #185,136939
34905,141496,Anápolis #5,136926
34906,101604,Funchal #26,136908
34907,120480,Kralendijk #4,136903
34908,109204,Marsh Harbour #27,136901
34909,54901,Yellowknife #5229,136893
34910,110673,Ensenada #65,136889
34911,68133,Anchorage #7300,136865
34912,91500,Karagandy #46,136849
34913,178752,Adamstown #4185,136849
34914,187915,Waitangi #2567,136841
34915,121433,La Paz #363,136838
34916,63881,Norilsk #5478,136831
34917,98880,Santa Rosa #34,136826
34918,76938,Thunder Bay #241,136818
34919,104202,Biskra #3,136810
34920,140880,Adamstown #159,136794
34921,102868,Kushiro #281,136768
34922,126477,Atafu Village #113,136763
34923,87668,Winnipeg #861,136762
34924,79807,Yakutsk #6174,136734
34925,133941,Arusha #8,136716
34926,163276,Geelong #16,136716
34927,239396,Port Elizabeth #2697,136716
34928,72901,Qaqortoq #423,136714
34929,148347,West Island #670,136698
34930,66723,Iqaluit #4962,136681
34931,232246,Port-aux-Français #12175,136677
34932,32377,Yellowknife #3143,136674
34933,129670,Puerto Baquerizo Moreno #129,136671
34934,209250,Port-aux-Français #7731,136666
34935,152264,Cabo Frio #62,136661
34936,108881,Kerman #20,136652
34937,209129,Grytviken #4132,136647
34938,1574,Anchorage #203,136600
34939,261764,Ushuaia #5968,136597
34940,116201,Enewetak #190,136595
34941,214826,Port Elizabeth #1910,136593
34942,140975,Tangará da Serra #5,136571
34943,124158,Tamale #4,136547
34944,224372,Punta Arenas #5001,136532
34945,87688,Greater Sudbury #188,136521
34946,162759,Adelaide #548,136507
34947,14562,Ísafjörður #588,136460
34948,230561,Ushuaia #3093,136449
34949,44505,Magadan #2193,136447
34950,198493,Port-aux-Français #5772,136413
34951,74502,Bergen #103,136378
34952,116654,Tuguegarao #10,136375
34953,112539,Liuzhou #1,136366
34954,110001,Taizhou #13,136364
34955,173878,East London #429,136345
34956,234806,Port-aux-Français #12691,136342
34957,76431,Iqaluit #5563,136338
34958,91561,Hulunbuir #129,136336
34959,148183,Vila Velha #51,136332
34960,201526,Port Elizabeth #1408,136319
34961,148372,Flying Fish Cove #240,136313
34962,221677,Invercargill #2876,136312
34963,224886,Punta Arenas #5053,136305
34964,257655,Punta Arenas #8172,136304
34965,29711,Anchorage #3205,136282
34966,200047,Port-aux-Français #6061,136281
34967,31116,Norilsk #3063,136244
34968,2358,Murmansk #51,136231
34969,64113,Yellowknife #5960,136217
34970,147098,Antofagasta #10,136217
34971,74573,Ukhta #146,136216
34972,149825,Ambovombe #1,136178
34973,90999,Ust-Kamenogorsk #43,136177
34974,132777,Manacapuru #21,136177
34975,9048,Salekhard #337,136167
34976,58508,Iqaluit #4351,136166
34977,148355,West Island #678,136162
34978,186120,Cape Town #1016,136153
34979,111227,Brownsville #5,136151
34980,252405,Invercargill #5044,136144
34981,105115,Virginia Beach #64,136140
34982,87797,Cork #27,136132
34983,106135,Wilmington #22,136132
34984,10038,Murmansk #231,136130
34985,148374,Flying Fish Cove #242,136124
34986,55177,Norilsk #4978,136121
34987,115077,Bāndarban #4,136115
34988,237146,Punta Arenas #6206,136101
34989,139164,Yogyakarta #11,136076
34990,197942,Port Elizabeth #1256,136074
34991,201063,Port-aux-Français #6237,136068
34992,98781,Kushiro #163,136062
34993,239225,Punta Arenas #6433,136031
34994,259141,Adamstown #8523,136022
34995,116144,Tuguegarao #5,136018
34996,94300,Boise #20,136008
34997,127790,Juba #7,136004
34998,109036,Rongelap #16,135994
34999,241462,Port-aux-Français #14053,135977
35000,150324,Inhambane #26,135971
35001,101879,Petropavlovsk-Kamchatsky #1623,135964
35002,167503,Adamstown #2958,135963
35003,32451,Ilulissat #1913,135947
35004,69285,Iqaluit #5137,135941
35005,87280,Cork #13,135930
35006,133724,Manzanillo #388,135923
35007,49351,Ilulissat #2799,135908
35008,98749,Nakhodka #42,135892
35009,239920,Port Elizabeth #2724,135874
35010,136899,Petrolina #2,135857
35011,214121,Punta Arenas #3987,135856
35012,37056,Ilulissat #2157,135855
35013,104409,Iwaki #53,135853
35014,189486,Waitangi #2764,135848
35015,75517,Aberdeen #28,135843
35016,251713,Port-aux-Français #16190,135843
35017,127141,Ciudad Bolívar #20,135839
35018,42590,Yellowknife #4096,135824
35019,141517,Lauro de Freitas #4,135822
35020,204913,Punta Arenas #3079,135822
35021,128085,Manzanillo #272,135815
35022,91207,Victoria #69,135809
35023,7828,Iqaluit #578,135805
35024,93937,Santiago de Compostela #63,135759
35025,127654,Boa Vista #5,135748
35026,39125,Ísafjörður #1632,135738
35027,121067,Kolda #1,135727
35028,172686,Coyhaique #281,135717
35029,151179,Coquimbo #31,135700
35030,78809,Magadan #4091,135692
35031,147500,Papeete #221,135692
35032,49233,Yellowknife #4706,135673
35033,88204,Greater Sudbury #202,135668
35034,47558,Yakutsk #3989,135652
35035,206578,Grytviken #3835,135643
35036,226326,Waitangi #7038,135624
35037,173738,Stanley #235,135617
35038,165959,Adamstown #2768,135616
35039,89236,Gatineau #22,135615
35040,80090,Keflavík #341,135605
35041,110094,Honolulu #1478,135585
35042,66300,Klaksvík #65,135575
35043,97006,Viana do Castelo #28,135566
35044,219876,Grytviken #5475,135565
35045,236342,Port-aux-Français #13003,135543
35046,196513,Perth #3830,135541
35047,202114,Port-aux-Français #6448,135539
35048,214606,Adamstown #6835,135538
35049,235902,Port-aux-Français #12971,135529
35050,199033,Port-aux-Français #5890,135526
35051,80605,Keflavík #361,135517
35052,47360,Olonkinbyen #2742,135512
35053,39513,Yellowknife #3797,135494
35054,210299,Port-aux-Français #7948,135494
35055,103196,Pátra #23,135487
35056,106382,Ya'an #2,135475
35057,104713,El Meghaïer #1,135474
35058,94305,Helena #44,135467
35059,66560,Anadyr #3436,135463
35060,148360,West Island #683,135455
35061,70903,Klaksvík #142,135453
35062,196746,Punta Arenas #2272,135434
35063,50916,Sauðárkrókur #70,135426
35064,230805,Port-aux-Français #11961,135410
35065,67414,Ukhta #39,135401
35066,107684,Hamilton #301,135399
35067,104751,Limassol #3,135387
35068,135819,Chiclayo #7,135380
35069,77268,Magadan #4025,135374
35070,91646,Anadyr #4178,135373
35071,77486,Nuuk #290,135372
35072,202031,Port Elizabeth #1422,135370
35073,131517,Sorong #16,135369
35074,103790,Kargil #1,135360
35075,44740,Ilulissat #2562,135333
35076,101020,New Bedford #49,135325
35077,98978,Halifax #79,135320
35078,187702,Port Elizabeth #814,135317
35079,64390,Norilsk #5500,135315
35080,81140,Monaghan #10,135298
35081,106247,Ouargla #5,135295
35082,91586,Khabarovsk #33,135290
35083,13318,Anchorage #1436,135286
35084,209718,Port-aux-Français #7783,135283
35085,36174,Nar'yan-Mar #1634,135262
35086,136894,Balsas #7,135257
35087,99567,Queluz #32,135231
35088,249654,Port-aux-Français #15751,135203
35089,201375,Ushuaia #963,135196
35090,98818,Honolulu #281,135191
35091,47846,Akureyri #37,135175
35092,130039,Tarawa #63,135174
35093,229151,Somerset West #2504,135167
35094,84841,Omsk #98,135165
35095,226421,Punta Arenas #5201,135141
35096,104233,Muğla #7,135140
35097,154300,Criciúma #6,135113
35098,81043,Saguenay #13,135099
35099,236714,Ushuaia #3635,135079
35100,143186,Cargados Carajos #61,135051
35101,60502,Yellowknife #5657,135044
35102,28284,Yellowknife #2754,135004
35103,31504,Longyearbyen #2317,134997
35104,149722,Vila Velha #100,134990
35105,147435,Koné #85,134966
35106,131778,São Luís #7,134958
35107,104140,Ponta Delgada #867,134951
35108,94548,Nukus #16,134950
35109,113114,Saipan #101,134947
35110,228275,Hobart #5400,134946
35111,118854,Ensenada #247,134944
35112,109395,Jīroft #4,134943
35113,138821,Taiohae #1311,134940
35114,197258,Punta Arenas #2324,134931
35115,139203,Merauke #44,134905
35116,78618,Nyköping #3,134884
35117,257477,Hobart #8297,134880
35118,131767,Santana #12,134862
35119,261624,Invercargill #5743,134862
35120,105874,Deyang #2,134845
35121,104601,Virginia Beach #56,134824
35122,205990,Ushuaia #1250,134812
35123,24702,Yellowknife #2413,134799
35124,110023,Iwata #29,134799
35125,109886,Buraydah #3,134798
35126,133819,Marabá #4,134796
35127,230791,Port-aux-Français #11947,134790
35128,102092,Ponta Delgada #753,134778
35129,118213,Colonia #14,134768
35130,30083,Norilsk #2960,134765
35131,115126,Naha #57,134765
35132,3382,Murmansk #75,134760
35133,261153,Waitangi #11525,134760
35134,228549,Grytviken #6601,134758
35135,68830,Keflavík #5,134743
35136,91992,Baikonur #15,134740
35137,198306,Ushuaia #795,134734
35138,37900,Anchorage #4082,134732
35139,225590,Port-aux-Français #10844,134730
35140,37830,Yakutsk #3203,134714
35141,196539,Hobart #2412,134687
35142,10308,Whitehorse #433,134681
35143,126384,Zamboanga #18,134673
35144,152744,Santiago del Estero #18,134664
35145,95855,Pierre #21,134637
35146,89527,Blagoveshchensk #112,134631
35147,108443,Lichuan #1,134628
35148,60814,Norilsk #5321,134594
35149,91518,Ölgii #26,134548
35150,133668,Uturoa #48,134531
35151,111037,Uruma #28,134505
35152,36175,Nar'yan-Mar #1635,134496
35153,41116,Iqaluit #3025,134452
35154,134046,Sampit #13,134445
35155,181402,Punta Arenas #680,134441
35156,213530,Waitangi #5478,134435
35157,198069,Hobart #2547,134420
35158,208934,Waitangi #4943,134418
35159,1334,Murmansk #27,134412
35160,33956,Iqaluit #2489,134404
35161,220986,Port-aux-Français #9942,134398
35162,62799,Nar'yan-Mar #2727,134395
35163,181409,Ushuaia #107,134389
35164,115062,Raipur #3,134346
35165,117180,Naha #89,134339
35166,110237,Cockburn Town #11,134337
35167,172954,Perth #2225,134335
35168,101099,Queluz #55,134327
35169,252561,Ushuaia #5078,134317
35170,18699,Longyearbyen #1420,134295
35171,117329,La Paz #165,134289
35172,229122,Edinburgh of the Seven Seas #4251,134283
35173,95981,Santiago de Compostela #111,134281
35174,133813,Altamira #10,134273
35175,60852,Yakutsk #4999,134270
35176,116242,Honolulu #2212,134219
35177,157958,Cape Town #284,134219
35178,256822,Port-aux-Français #17249,134219
35179,197162,Waitangi #3597,134218
35180,187428,Waitangi #2538,134206
35181,242161,Invercargill #4300,134201
35182,202190,Hobart #2947,134196
35183,94726,Honolulu #40,134185
35184,103096,St. John's #775,134165
35185,127516,Honolulu #3320,134159
35186,129315,Buta #10,134156
35187,157820,Talcahuano #309,134155
35188,248989,Ushuaia #4750,134137
35189,110538,Yokosuka #34,134134
35190,223718,Invercargill #3005,134116
35191,98676,Aqsu #23,134113
35192,73807,Juneau #12,134112
35193,56617,Vadsø #1294,134092
35194,88482,Chita #448,134090
35195,226886,Adamstown #7408,134088
35196,126519,Taiohae #211,134085
35197,80867,Petropavlovsk-Kamchatsky #325,134063
35198,132493,Padang #13,134061
35199,68161,Whitehorse #2997,134058
35200,109479,Shangrao #3,134034
35201,201069,Port-aux-Français #6243,134029
35202,100510,New Bedford #44,134021
35203,71964,Umeå #57,134017
35204,147183,Jamestown #419,134007
35205,103623,Ponta Delgada #834,133976
35206,161111,Port-aux-Français #312,133969
35207,137257,Uturoa #147,133968
35208,134561,Surabaya #2,133961
35209,140204,Kupang #33,133936
35210,215397,Port-aux-Français #8896,133900
35211,68879,Trondheim #59,133890
35212,114691,Honolulu #2010,133890
35213,176552,Perth #2523,133874
35214,256922,Port-aux-Français #17349,133869
35215,140449,Puerto Maldonado #14,133858
35216,136108,Makassar #25,133839
35217,100937,Santa Rosa #166,133827
35218,134315,Manaus #19,133824
35219,133056,Manokwari #51,133801
35220,82374,Komsomolsk-on-Amur #131,133800
35221,80586,Qaqortoq #772,133782
35222,140961,Puerto Maldonado #20,133767
35223,86672,Greater Sudbury #176,133747
35224,101842,Kushiro #249,133740
35225,35252,Yakutsk #2975,133735
35226,82646,Keflavík #422,133734
35227,179866,Punta Arenas #515,133727
35228,54158,Norilsk #4916,133720
35229,29892,Ilulissat #1771,133718
35230,8143,Magadan #363,133707
35231,104772,Kermanshah #2,133695
35232,44663,Yellowknife #4317,133692
35233,83813,Petropavl #36,133671
35234,238390,Port-aux-Français #13423,133641
35235,132900,Kindu #8,133618
35236,5430,Murmansk #123,133615
35237,60707,Rovaniemi #41,133612
35238,153644,Papeete #415,133608
35239,198870,Grytviken #2931,133596
35240,64866,Salekhard #2566,133589
35241,118888,Manzanillo #28,133562
35242,169541,Adamstown #3188,133559
35243,133007,Padang #23,133548
35244,103818,Xining #27,133546
35245,43308,Vadsø #1015,133534
35246,91751,Billings #19,133517
35247,261989,Port-aux-Français #18382,133472
35248,193195,Ushuaia #547,133455
35249,148331,Port Mathurin #401,133439
35250,133431,Mwatate #1,133437
35251,254262,Port-aux-Français #16714,133435
35252,67894,Severodvinsk #74,133433
35253,126127,New Amsterdam #1,133433
35254,207158,Port Elizabeth #1634,133432
35255,115350,Guantánamo #2,133407
35256,29457,Longyearbyen #2182,133400
35257,102926,Honolulu #700,133396
35258,217168,Adamstown #6967,133392
35259,67257,Nuuk #34,133391
35260,239130,Waitangi #8657,133382
35261,123009,Usulután #3,133367
35262,93935,Santiago de Compostela #61,133359
35263,10771,Anchorage #1174,133353
35264,141520,Aracaju #17,133348
35265,107470,Ichihara #23,133329
35266,113279,Mérida #27,133321
35267,126400,Koror #3,133316
35268,113836,Codrington #156,133315
35269,84715,Galway #165,133308
35270,80616,Galway #42,133294
35271,145580,Fuerte Olimpo #7,133293
35272,129612,Taiohae #493,133288
35273,30495,Longyearbyen #2264,133279
35274,148365,West Island #688,133277
35275,148352,West Island #675,133275
35276,154020,Perth #500,133273
35277,245133,Port-aux-Français #14876,133270
35278,100384,Honolulu #459,133265
35279,108064,Honolulu #1266,133265
35280,172342,East London #378,133251
35281,95703,Kushiro #61,133246
35282,148300,Saint-Paul #25,133244
35283,169725,Edinburgh of the Seven Seas #1630,133226
35284,243906,Grytviken #8748,133212
35285,157096,Perth #782,133205
35286,109955,Trashi Yangtse #1,133200
35287,148324,Port Mathurin #394,133198
35288,89811,Ponta Delgada #97,133184
35289,83631,Miquelon #33,133174
35290,133445,Mogadishu #58,133173
35291,20139,Aasiaat #521,133104
35292,102439,Honolulu #672,133104
35293,77852,Anchorage #8317,133099
35294,24967,Norilsk #2484,133089
35295,226614,Port-aux-Français #11046,133081
35296,110852,Adrar #37,133057
35297,50424,Olonkinbyen #2895,133053
35298,113107,Saipan #94,133042
35299,136762,Taiohae #1154,133031
35300,185654,Port Elizabeth #733,133031
35301,53249,Anchorage #5698,133028
35302,146126,Linhares #9,133017
35303,157128,Adelaide #324,132981
35304,109966,Shangri-La #31,132980
35305,152308,Edinburgh of the Seven Seas #156,132958
35306,185623,Somerset West #624,132951
35307,59073,Ilulissat #3226,132942
35308,212859,Port-aux-Français #8430,132924
35309,129130,Acapulco de Juárez #260,132897
35310,193358,Port-aux-Français #4868,132894
35311,119910,Manzanillo #49,132889
35312,92602,Shuangyashan #5,132878
